week_date,region,platform,segment,customer_type,transactions,sales,week_number,month_number,calendar_year,age_band,demographic,avg_transaction
2020-08-31,EUROPE,Retail,C4,Existing,4652,250536,36,8,2020,Retirees,Couples,53.86
2020-08-31,OCEANIA,Retail,unknown,Existing,50786,2056315,36,8,2020,unknown,unknown,40.49
2020-08-31,SOUTH AMERICA,Shopify,F3,New,3,372,36,8,2020,Retirees,Families,124.00
2020-08-31,OCEANIA,Shopify,C4,Existing,731,136743,36,8,2020,Retirees,Couples,187.06
2020-08-31,CANADA,Shopify,C3,New,115,16103,36,8,2020,Retirees,Couples,140.03
2020-08-31,SOUTH AMERICA,Shopify,unknown,Guest,2172,407861,36,8,2020,unknown,unknown,187.78
2020-08-31,USA,Shopify,F3,New,63,10501,36,8,2020,Retirees,Families,166.68
2020-08-31,CANADA,Retail,C4,New,13579,451994,36,8,2020,Retirees,Couples,33.29
2020-08-31,USA,Shopify,C4,Existing,164,29757,36,8,2020,Retirees,Couples,181.45
2020-08-31,CANADA,Shopify,C2,Existing,726,125653,36,8,2020,Middle Aged,Couples,173.08
2020-08-31,ASIA,Shopify,C3,New,247,35572,36,8,2020,Retirees,Couples,144.02
2020-08-31,ASIA,Shopify,C1,New,277,35314,36,8,2020,Young Adults,Couples,127.49
2020-08-31,OCEANIA,Shopify,unknown,New,507,83877,36,8,2020,unknown,unknown,165.44
2020-08-31,ASIA,Retail,C1,New,132545,2819145,36,8,2020,Young Adults,Couples,21.27
2020-08-31,ASIA,Retail,F3,New,89785,2770220,36,8,2020,Retirees,Families,30.85
2020-08-31,USA,Shopify,F3,Existing,1083,224778,36,8,2020,Retirees,Families,207.55
2020-08-31,ASIA,Shopify,C1,Existing,1282,210754,36,8,2020,Young Adults,Couples,164.39
2020-08-31,AFRICA,Shopify,unknown,New,300,51883,36,8,2020,unknown,unknown,172.94
2020-08-31,OCEANIA,Shopify,C4,New,100,15077,36,8,2020,Retirees,Couples,150.77
2020-08-31,SOUTH AMERICA,Retail,C4,Existing,414,18437,36,8,2020,Retirees,Couples,44.53
2020-08-31,SOUTH AMERICA,Shopify,unknown,Existing,3,472,36,8,2020,unknown,unknown,157.33
2020-08-31,CANADA,Retail,unknown,Existing,8410,411147,36,8,2020,unknown,unknown,48.89
2020-08-31,EUROPE,Shopify,F2,Existing,249,55333,36,8,2020,Middle Aged,Families,222.22
2020-08-31,SOUTH AMERICA,Retail,C1,Existing,3087,85926,36,8,2020,Young Adults,Couples,27.83
2020-08-31,AFRICA,Shopify,F3,New,122,20927,36,8,2020,Retirees,Families,171.53
2020-08-31,AFRICA,Retail,unknown,Existing,37883,1657269,36,8,2020,unknown,unknown,43.75
2020-08-31,ASIA,Shopify,C4,New,46,6147,36,8,2020,Retirees,Couples,133.63
2020-08-31,ASIA,Retail,C4,Existing,110176,4894437,36,8,2020,Retirees,Couples,44.42
2020-08-31,AFRICA,Retail,unknown,Guest,1547309,44346247,36,8,2020,unknown,unknown,28.66
2020-08-31,OCEANIA,Shopify,F1,Existing,4498,839437,36,8,2020,Young Adults,Families,186.62
2020-08-31,CANADA,Shopify,F1,Existing,789,134990,36,8,2020,Young Adults,Families,171.09
2020-08-31,SOUTH AMERICA,Shopify,C3,Existing,109,23057,36,8,2020,Retirees,Couples,211.53
2020-08-31,EUROPE,Retail,C4,New,1352,49263,36,8,2020,Retirees,Couples,36.44
2020-08-31,ASIA,Retail,unknown,Existing,38663,1493771,36,8,2020,unknown,unknown,38.64
2020-08-31,AFRICA,Shopify,C2,New,389,57455,36,8,2020,Middle Aged,Couples,147.70
2020-08-31,CANADA,Retail,unknown,New,14685,561282,36,8,2020,unknown,unknown,38.22
2020-08-31,USA,Retail,unknown,New,22186,930478,36,8,2020,unknown,unknown,41.94
2020-08-31,OCEANIA,Shopify,C2,New,842,132424,36,8,2020,Middle Aged,Couples,157.27
2020-08-31,USA,Shopify,F1,New,135,20860,36,8,2020,Young Adults,Families,154.52
2020-08-31,AFRICA,Retail,C1,Existing,186404,6891042,36,8,2020,Young Adults,Couples,36.97
2020-08-31,AFRICA,Shopify,C1,Existing,1689,269373,36,8,2020,Young Adults,Couples,159.49
2020-08-31,SOUTH AMERICA,Retail,unknown,Guest,413244,16755039,36,8,2020,unknown,unknown,40.55
2020-08-31,ASIA,Shopify,F1,New,228,33200,36,8,2020,Young Adults,Families,145.61
2020-08-31,OCEANIA,Retail,C1,Existing,260181,9284850,36,8,2020,Young Adults,Couples,35.69
2020-08-31,EUROPE,Retail,F2,Existing,14482,887564,36,8,2020,Middle Aged,Families,61.29
2020-08-31,EUROPE,Shopify,C1,Existing,118,27732,36,8,2020,Young Adults,Couples,235.02
2020-08-31,AFRICA,Retail,C1,New,97673,2423159,36,8,2020,Young Adults,Couples,24.81
2020-08-31,ASIA,Shopify,F3,New,113,15927,36,8,2020,Retirees,Families,140.95
2020-08-31,SOUTH AMERICA,Retail,unknown,New,1266,44500,36,8,2020,unknown,unknown,35.15
2020-08-31,SOUTH AMERICA,Shopify,F1,New,6,623,36,8,2020,Young Adults,Families,103.83
2020-08-31,USA,Retail,C3,New,46838,1769576,36,8,2020,Retirees,Couples,37.78
2020-08-31,USA,Retail,C4,New,18774,665292,36,8,2020,Retirees,Couples,35.44
2020-08-31,USA,Retail,C4,Existing,40024,2186307,36,8,2020,Retirees,Couples,54.62
2020-08-31,USA,Shopify,C2,Existing,1420,277104,36,8,2020,Middle Aged,Couples,195.14
2020-08-31,ASIA,Retail,C2,New,87269,2234801,36,8,2020,Middle Aged,Couples,25.61
2020-08-31,USA,Shopify,unknown,New,154,25762,36,8,2020,unknown,unknown,167.29
2020-08-31,USA,Shopify,C3,Existing,1501,312519,36,8,2020,Retirees,Couples,208.21
2020-08-31,EUROPE,Shopify,C4,Existing,22,4971,36,8,2020,Retirees,Couples,225.95
2020-08-31,CANADA,Retail,C3,Existing,62206,3227065,36,8,2020,Retirees,Couples,51.88
2020-08-31,CANADA,Shopify,unknown,Guest,1621,269863,36,8,2020,unknown,unknown,166.48
2020-08-31,AFRICA,Retail,F2,New,65304,2291992,36,8,2020,Middle Aged,Families,35.10
2020-08-31,EUROPE,Retail,unknown,Existing,3211,150741,36,8,2020,unknown,unknown,46.95
2020-08-31,ASIA,Shopify,unknown,New,278,46931,36,8,2020,unknown,unknown,168.82
2020-08-31,EUROPE,Shopify,F1,Existing,138,30015,36,8,2020,Young Adults,Families,217.50
2020-08-31,USA,Retail,F2,Existing,96079,5527494,36,8,2020,Middle Aged,Families,57.53
2020-08-31,USA,Shopify,C1,Existing,739,128749,36,8,2020,Young Adults,Couples,174.22
2020-08-31,SOUTH AMERICA,Retail,F2,Existing,1098,48912,36,8,2020,Middle Aged,Families,44.55
2020-08-31,OCEANIA,Retail,unknown,New,83764,2829225,36,8,2020,unknown,unknown,33.78
2020-08-31,EUROPE,Retail,C3,Existing,14816,815588,36,8,2020,Retirees,Couples,55.05
2020-08-31,AFRICA,Shopify,C2,Existing,2568,471837,36,8,2020,Middle Aged,Couples,183.74
2020-08-31,ASIA,Shopify,F3,Existing,1916,372983,36,8,2020,Retirees,Families,194.67
2020-08-31,OCEANIA,Shopify,F1,New,333,48796,36,8,2020,Young Adults,Families,146.53
2020-08-31,SOUTH AMERICA,Retail,C2,New,906,25570,36,8,2020,Middle Aged,Couples,28.22
2020-08-31,USA,Retail,unknown,Existing,14146,694767,36,8,2020,unknown,unknown,49.11
2020-08-31,OCEANIA,Shopify,unknown,Existing,621,121005,36,8,2020,unknown,unknown,194.86
2020-08-31,AFRICA,Shopify,F2,Existing,4911,944157,36,8,2020,Middle Aged,Families,192.25
2020-08-31,CANADA,Retail,C1,Existing,56256,2299419,36,8,2020,Young Adults,Couples,40.87
2020-08-31,OCEANIA,Retail,F2,Existing,345420,18073554,36,8,2020,Middle Aged,Families,52.32
2020-08-31,USA,Shopify,unknown,Guest,2647,479002,36,8,2020,unknown,unknown,180.96
2020-08-31,CANADA,Retail,C2,New,14915,458589,36,8,2020,Middle Aged,Couples,30.75
2020-08-31,AFRICA,Shopify,C4,Existing,438,80612,36,8,2020,Retirees,Couples,184.05
2020-08-31,AFRICA,Retail,F3,New,69632,2472247,36,8,2020,Retirees,Families,35.50
2020-08-31,OCEANIA,Shopify,C1,New,522,69079,36,8,2020,Young Adults,Couples,132.34
2020-08-31,SOUTH AMERICA,Retail,F1,New,312,11256,36,8,2020,Young Adults,Families,36.08
2020-08-31,EUROPE,Shopify,C2,New,17,2340,36,8,2020,Middle Aged,Couples,137.65
2020-08-31,CANADA,Shopify,F1,New,61,8381,36,8,2020,Young Adults,Families,137.39
2020-08-31,OCEANIA,Retail,C3,New,153925,4929679,36,8,2020,Retirees,Couples,32.03
2020-08-31,ASIA,Retail,C2,Existing,129513,4917788,36,8,2020,Middle Aged,Couples,37.97
2020-08-31,EUROPE,Shopify,C3,New,12,1924,36,8,2020,Retirees,Couples,160.33
2020-08-31,AFRICA,Shopify,unknown,Existing,376,70596,36,8,2020,unknown,unknown,187.76
2020-08-31,CANADA,Retail,C3,New,29338,1026555,36,8,2020,Retirees,Couples,34.99
2020-08-31,CANADA,Shopify,F2,New,98,14789,36,8,2020,Middle Aged,Families,150.91
2020-08-31,SOUTH AMERICA,Shopify,C2,Existing,134,26393,36,8,2020,Middle Aged,Couples,196.96
2020-08-24,AFRICA,Retail,unknown,Guest,1548059,44081216,35,8,2020,unknown,unknown,28.48
2020-08-24,USA,Shopify,F2,Existing,1898,397206,35,8,2020,Middle Aged,Families,209.28
2020-08-24,AFRICA,Shopify,F1,Existing,2592,489706,35,8,2020,Young Adults,Families,188.93
2020-08-24,CANADA,Shopify,F2,Existing,1350,258395,35,8,2020,Middle Aged,Families,191.40
2020-08-24,USA,Retail,F2,New,28566,1082176,35,8,2020,Middle Aged,Families,37.88
2020-08-24,OCEANIA,Shopify,unknown,New,430,71730,35,8,2020,unknown,unknown,166.81
2020-08-24,CANADA,Retail,C1,New,30970,809732,35,8,2020,Young Adults,Couples,26.15
2020-08-24,USA,Shopify,C1,Existing,773,138404,35,8,2020,Young Adults,Couples,179.05
2020-08-24,EUROPE,Retail,unknown,Existing,2986,136429,35,8,2020,unknown,unknown,45.69
2020-08-24,CANADA,Retail,C4,Existing,29326,1464490,35,8,2020,Retirees,Couples,49.94
2020-08-24,EUROPE,Retail,unknown,Guest,98743,3383683,35,8,2020,unknown,unknown,34.27
2020-08-24,CANADA,Retail,C4,New,13219,437390,35,8,2020,Retirees,Couples,33.09
2020-08-24,USA,Shopify,C4,Existing,167,32507,35,8,2020,Retirees,Couples,194.65
2020-08-24,SOUTH AMERICA,Shopify,C4,Existing,5,988,35,8,2020,Retirees,Couples,197.60
2020-08-24,SOUTH AMERICA,Shopify,C2,New,46,7823,35,8,2020,Middle Aged,Couples,170.07
2020-08-24,OCEANIA,Retail,C4,New,65546,2023506,35,8,2020,Retirees,Couples,30.87
2020-08-24,EUROPE,Retail,F1,New,932,40229,35,8,2020,Young Adults,Families,43.16
2020-08-24,SOUTH AMERICA,Shopify,F2,Existing,30,6585,35,8,2020,Middle Aged,Families,219.50
2020-08-24,EUROPE,Shopify,F1,Existing,132,26362,35,8,2020,Young Adults,Families,199.71
2020-08-24,ASIA,Shopify,unknown,New,318,50284,35,8,2020,unknown,unknown,158.13
2020-08-24,AFRICA,Retail,C3,Existing,287091,14534326,35,8,2020,Retirees,Couples,50.63
2020-08-24,SOUTH AMERICA,Retail,F2,Existing,1127,50201,35,8,2020,Middle Aged,Families,44.54
2020-08-24,AFRICA,Retail,F3,New,69461,2470906,35,8,2020,Retirees,Families,35.57
2020-08-24,CANADA,Retail,F2,New,18109,637913,35,8,2020,Middle Aged,Families,35.23
2020-08-24,CANADA,Shopify,unknown,Existing,76,13605,35,8,2020,unknown,unknown,179.01
2020-08-24,ASIA,Retail,C2,Existing,129144,4996901,35,8,2020,Middle Aged,Couples,38.69
2020-08-24,ASIA,Shopify,C4,New,40,6803,35,8,2020,Retirees,Couples,170.08
2020-08-24,EUROPE,Shopify,C3,New,14,3295,35,8,2020,Retirees,Couples,235.36
2020-08-24,OCEANIA,Shopify,F2,Existing,6502,1307272,35,8,2020,Middle Aged,Families,201.06
2020-08-24,ASIA,Shopify,C1,New,269,35424,35,8,2020,Young Adults,Couples,131.69
2020-08-24,OCEANIA,Shopify,C1,Existing,2673,471401,35,8,2020,Young Adults,Couples,176.36
2020-08-24,USA,Shopify,C1,New,151,21917,35,8,2020,Young Adults,Couples,145.15
2020-08-24,SOUTH AMERICA,Shopify,C1,New,16,2666,35,8,2020,Young Adults,Couples,166.63
2020-08-24,SOUTH AMERICA,Retail,F2,New,446,17385,35,8,2020,Middle Aged,Families,38.98
2020-08-24,USA,Retail,unknown,New,21594,919265,35,8,2020,unknown,unknown,42.57
2020-08-24,AFRICA,Shopify,F2,Existing,4689,928412,35,8,2020,Middle Aged,Families,198.00
2020-08-24,CANADA,Shopify,C4,Existing,89,16312,35,8,2020,Retirees,Couples,183.28
2020-08-24,EUROPE,Retail,F3,Existing,18657,1116468,35,8,2020,Retirees,Families,59.84
2020-08-24,SOUTH AMERICA,Retail,C2,New,949,29642,35,8,2020,Middle Aged,Couples,31.23
2020-08-24,OCEANIA,Shopify,C2,New,762,126151,35,8,2020,Middle Aged,Couples,165.55
2020-08-24,OCEANIA,Retail,C2,Existing,169736,6645099,35,8,2020,Middle Aged,Couples,39.15
2020-08-24,USA,Retail,F1,Existing,40597,2371526,35,8,2020,Young Adults,Families,58.42
2020-08-24,OCEANIA,Shopify,C4,New,96,13461,35,8,2020,Retirees,Couples,140.22
2020-08-24,AFRICA,Shopify,C1,New,293,39564,35,8,2020,Young Adults,Couples,135.03
2020-08-24,CANADA,Shopify,C2,Existing,695,120729,35,8,2020,Middle Aged,Couples,173.71
2020-08-24,AFRICA,Shopify,C1,Existing,1658,270496,35,8,2020,Young Adults,Couples,163.15
2020-08-24,ASIA,Shopify,C3,New,301,45870,35,8,2020,Retirees,Couples,152.39
2020-08-24,CANADA,Shopify,unknown,New,84,13692,35,8,2020,unknown,unknown,163.00
2020-08-24,AFRICA,Shopify,C4,New,62,10269,35,8,2020,Retirees,Couples,165.63
2020-08-24,SOUTH AMERICA,Shopify,unknown,Existing,5,760,35,8,2020,unknown,unknown,152.00
2020-08-24,CANADA,Shopify,F3,New,27,3387,35,8,2020,Retirees,Families,125.44
2020-08-24,ASIA,Shopify,F2,Existing,2947,567165,35,8,2020,Middle Aged,Families,192.46
2020-08-24,ASIA,Retail,C3,Existing,244816,11196782,35,8,2020,Retirees,Couples,45.74
2020-08-24,USA,Shopify,unknown,Existing,154,34932,35,8,2020,unknown,unknown,226.83
2020-08-24,OCEANIA,Shopify,C4,Existing,687,125849,35,8,2020,Retirees,Couples,183.19
2020-08-24,USA,Retail,C4,Existing,40986,2227688,35,8,2020,Retirees,Couples,54.35
2020-08-24,ASIA,Retail,C1,New,134550,3010765,35,8,2020,Young Adults,Couples,22.38
2020-08-24,SOUTH AMERICA,Retail,F1,Existing,773,31067,35,8,2020,Young Adults,Families,40.19
2020-08-24,EUROPE,Shopify,C2,Existing,151,47032,35,8,2020,Middle Aged,Couples,311.47
2020-08-24,SOUTH AMERICA,Retail,unknown,Existing,314,9372,35,8,2020,unknown,unknown,29.85
2020-08-24,OCEANIA,Retail,C4,Existing,152920,7470104,35,8,2020,Retirees,Couples,48.85
2020-08-24,USA,Shopify,C3,Existing,1420,310461,35,8,2020,Retirees,Couples,218.63
2020-08-24,EUROPE,Shopify,C4,Existing,20,6265,35,8,2020,Retirees,Couples,313.25
2020-08-24,AFRICA,Retail,C2,Existing,113188,4841694,35,8,2020,Middle Aged,Couples,42.78
2020-08-24,ASIA,Retail,C4,New,53411,1547953,35,8,2020,Retirees,Couples,28.98
2020-08-24,SOUTH AMERICA,Retail,C1,New,2393,52387,35,8,2020,Young Adults,Couples,21.89
2020-08-24,USA,Shopify,C2,New,238,36620,35,8,2020,Middle Aged,Couples,153.87
2020-08-24,CANADA,Shopify,C1,Existing,555,89309,35,8,2020,Young Adults,Couples,160.92
2020-08-24,EUROPE,Retail,C3,Existing,15076,813088,35,8,2020,Retirees,Couples,53.93
2020-08-24,SOUTH AMERICA,Shopify,unknown,New,38,7671,35,8,2020,unknown,unknown,201.87
2020-08-24,SOUTH AMERICA,Retail,C1,Existing,3053,82693,35,8,2020,Young Adults,Couples,27.09
2020-08-24,AFRICA,Shopify,C2,New,386,58239,35,8,2020,Middle Aged,Couples,150.88
2020-08-24,OCEANIA,Retail,F2,Existing,348114,18083790,35,8,2020,Middle Aged,Families,51.95
2020-08-24,CANADA,Retail,F1,New,6852,266751,35,8,2020,Young Adults,Families,38.93
2020-08-24,EUROPE,Retail,F1,Existing,6739,378826,35,8,2020,Young Adults,Families,56.21
2020-08-24,ASIA,Retail,unknown,New,64558,2208090,35,8,2020,unknown,unknown,34.20
2020-08-24,EUROPE,Retail,F2,New,1652,74178,35,8,2020,Middle Aged,Families,44.90
2020-08-24,SOUTH AMERICA,Retail,F1,New,292,11098,35,8,2020,Young Adults,Families,38.01
2020-08-24,CANADA,Shopify,C3,Existing,799,152027,35,8,2020,Retirees,Couples,190.27
2020-08-24,EUROPE,Retail,C1,Existing,14862,625492,35,8,2020,Young Adults,Couples,42.09
2020-08-24,AFRICA,Shopify,unknown,Existing,338,66080,35,8,2020,unknown,unknown,195.50
2020-08-24,OCEANIA,Retail,C1,Existing,261672,9346295,35,8,2020,Young Adults,Couples,35.72
2020-08-24,SOUTH AMERICA,Shopify,C3,New,17,2140,35,8,2020,Retirees,Couples,125.88
2020-08-24,CANADA,Shopify,F1,New,55,8698,35,8,2020,Young Adults,Families,158.15
2020-08-24,CANADA,Retail,F3,New,19493,680924,35,8,2020,Retirees,Families,34.93
2020-08-24,USA,Retail,C4,New,18943,679544,35,8,2020,Retirees,Couples,35.87
2020-08-24,SOUTH AMERICA,Retail,C4,New,279,10733,35,8,2020,Retirees,Couples,38.47
2020-08-24,SOUTH AMERICA,Retail,unknown,New,1202,42883,35,8,2020,unknown,unknown,35.68
2020-08-24,SOUTH AMERICA,Shopify,F1,New,7,1292,35,8,2020,Young Adults,Families,184.57
2020-08-24,SOUTH AMERICA,Shopify,F3,Existing,36,8036,35,8,2020,Retirees,Families,223.22
2020-08-24,USA,Shopify,C4,New,28,4463,35,8,2020,Retirees,Couples,159.39
2020-08-24,EUROPE,Retail,F2,Existing,14483,840537,35,8,2020,Middle Aged,Families,58.04
2020-08-24,USA,Retail,F3,New,29273,1096534,35,8,2020,Retirees,Families,37.46
2020-08-24,EUROPE,Shopify,C1,Existing,96,20686,35,8,2020,Young Adults,Couples,215.48
2020-08-24,OCEANIA,Shopify,unknown,Guest,10804,1931973,35,8,2020,unknown,unknown,178.82
2020-08-24,USA,Retail,F2,Existing,96492,5452817,35,8,2020,Middle Aged,Families,56.51
2020-08-24,USA,Shopify,unknown,New,128,20669,35,8,2020,unknown,unknown,161.48
2020-08-24,USA,Retail,C1,Existing,58184,2456263,35,8,2020,Young Adults,Couples,42.22
2020-08-24,EUROPE,Retail,C2,New,2918,106346,35,8,2020,Middle Aged,Couples,36.44
2020-08-24,SOUTH AMERICA,Shopify,F2,New,5,641,35,8,2020,Middle Aged,Families,128.20
2020-08-24,AFRICA,Retail,F2,New,65760,2337007,35,8,2020,Middle Aged,Families,35.54
2020-08-24,ASIA,Retail,F1,Existing,94451,4573475,35,8,2020,Young Adults,Families,48.42
2020-08-24,AFRICA,Retail,F2,Existing,279576,14854110,35,8,2020,Middle Aged,Families,53.13
2020-08-24,CANADA,Retail,C2,Existing,23267,1015278,35,8,2020,Middle Aged,Couples,43.64
2020-08-24,AFRICA,Retail,C1,Existing,188391,6906988,35,8,2020,Young Adults,Couples,36.66
2020-08-24,ASIA,Shopify,F2,New,239,34728,35,8,2020,Middle Aged,Families,145.31
2020-08-24,ASIA,Retail,C3,New,121636,3741035,35,8,2020,Retirees,Couples,30.76
2020-08-24,ASIA,Retail,F3,New,90129,2819086,35,8,2020,Retirees,Families,31.28
2020-08-24,CANADA,Retail,F2,Existing,61805,3241876,35,8,2020,Middle Aged,Families,52.45
2020-08-24,EUROPE,Retail,F3,New,1735,71648,35,8,2020,Retirees,Families,41.30
2020-08-24,ASIA,Shopify,C4,Existing,287,52221,35,8,2020,Retirees,Couples,181.95
2020-08-24,SOUTH AMERICA,Shopify,F3,New,4,809,35,8,2020,Retirees,Families,202.25
2020-08-24,EUROPE,Shopify,unknown,New,14,3630,35,8,2020,unknown,unknown,259.29
2020-08-24,CANADA,Retail,C1,Existing,56667,2280564,35,8,2020,Young Adults,Couples,40.25
2020-08-24,OCEANIA,Shopify,unknown,Existing,563,115870,35,8,2020,unknown,unknown,205.81
2020-08-24,AFRICA,Shopify,unknown,Guest,5776,1033296,35,8,2020,unknown,unknown,178.89
2020-08-24,AFRICA,Shopify,C2,Existing,2603,500046,35,8,2020,Middle Aged,Couples,192.10
2020-08-24,EUROPE,Shopify,F3,Existing,113,29492,35,8,2020,Retirees,Families,260.99
2020-08-24,CANADA,Shopify,C2,New,93,14157,35,8,2020,Middle Aged,Couples,152.23
2020-08-24,SOUTH AMERICA,Retail,F3,Existing,1330,64047,35,8,2020,Retirees,Families,48.16
2020-08-24,OCEANIA,Retail,unknown,Guest,2433987,64142815,35,8,2020,unknown,unknown,26.35
2020-08-24,ASIA,Shopify,C1,Existing,1254,214075,35,8,2020,Young Adults,Couples,170.71
2020-08-24,AFRICA,Shopify,unknown,New,311,54039,35,8,2020,unknown,unknown,173.76
2020-08-24,OCEANIA,Retail,F1,Existing,146120,7374481,35,8,2020,Young Adults,Families,50.47
2020-08-24,AFRICA,Retail,C4,New,47161,1561210,35,8,2020,Retirees,Couples,33.10
2020-08-24,EUROPE,Retail,C2,Existing,9838,469133,35,8,2020,Middle Aged,Couples,47.69
2020-08-24,SOUTH AMERICA,Shopify,C1,Existing,67,11980,35,8,2020,Young Adults,Couples,178.81
2020-08-24,OCEANIA,Retail,C3,Existing,343102,16616246,35,8,2020,Retirees,Couples,48.43
2020-08-24,EUROPE,Shopify,C3,Existing,159,43242,35,8,2020,Retirees,Couples,271.96
2020-08-24,ASIA,Retail,F2,Existing,220882,10645503,35,8,2020,Middle Aged,Families,48.20
2020-08-24,AFRICA,Retail,F3,Existing,407927,22769738,35,8,2020,Retirees,Families,55.82
2020-08-24,ASIA,Retail,F3,Existing,403795,20476242,35,8,2020,Retirees,Families,50.71
2020-08-24,OCEANIA,Retail,F1,New,42198,1524244,35,8,2020,Young Adults,Families,36.12
2020-08-24,EUROPE,Shopify,F1,New,6,1407,35,8,2020,Young Adults,Families,234.50
2020-08-24,CANADA,Retail,C2,New,15253,528808,35,8,2020,Middle Aged,Couples,34.67
2020-08-24,AFRICA,Shopify,C3,New,315,53692,35,8,2020,Retirees,Couples,170.45
2020-08-24,OCEANIA,Shopify,F3,New,192,33223,35,8,2020,Retirees,Families,173.04
2020-08-24,AFRICA,Shopify,C4,Existing,404,78136,35,8,2020,Retirees,Couples,193.41
2020-08-24,SOUTH AMERICA,Retail,unknown,Guest,405864,16290625,35,8,2020,unknown,unknown,40.14
2020-08-24,USA,Retail,C2,New,27156,996924,35,8,2020,Middle Aged,Couples,36.71
2020-08-24,SOUTH AMERICA,Shopify,F1,Existing,64,13714,35,8,2020,Young Adults,Families,214.28
2020-08-24,OCEANIA,Retail,C1,New,176101,4182786,35,8,2020,Young Adults,Couples,23.75
2020-08-24,EUROPE,Shopify,C1,New,14,2836,35,8,2020,Young Adults,Couples,202.57
2020-08-24,ASIA,Shopify,C2,Existing,2297,413897,35,8,2020,Middle Aged,Couples,180.19
2020-08-24,USA,Shopify,F3,New,52,9137,35,8,2020,Retirees,Families,175.71
2020-08-24,EUROPE,Retail,C3,New,3841,159543,35,8,2020,Retirees,Couples,41.54
2020-08-24,CANADA,Retail,F1,Existing,24088,1298505,35,8,2020,Young Adults,Families,53.91
2020-08-24,CANADA,Retail,unknown,Guest,394587,10941951,35,8,2020,unknown,unknown,27.73
2020-08-24,USA,Shopify,F3,Existing,974,207813,35,8,2020,Retirees,Families,213.36
2020-08-24,AFRICA,Retail,F1,Existing,98813,5239692,35,8,2020,Young Adults,Families,53.03
2020-08-24,OCEANIA,Retail,C2,New,112315,3330717,35,8,2020,Middle Aged,Couples,29.66
2020-08-24,USA,Retail,F1,New,12337,537132,35,8,2020,Young Adults,Families,43.54
2020-08-24,EUROPE,Shopify,C2,New,12,3280,35,8,2020,Middle Aged,Couples,273.33
2020-08-24,USA,Retail,C3,Existing,103120,5765461,35,8,2020,Retirees,Couples,55.91
2020-08-24,EUROPE,Retail,C4,Existing,4953,266237,35,8,2020,Retirees,Couples,53.75
2020-08-24,CANADA,Shopify,F3,Existing,650,131072,35,8,2020,Retirees,Families,201.65
2020-08-24,CANADA,Shopify,C1,New,80,10467,35,8,2020,Young Adults,Couples,130.84
2020-08-24,SOUTH AMERICA,Shopify,C2,Existing,124,25194,35,8,2020,Middle Aged,Couples,203.18
2020-08-24,USA,Retail,C3,New,47022,1797843,35,8,2020,Retirees,Couples,38.23
2020-08-24,SOUTH AMERICA,Retail,C3,New,952,38345,35,8,2020,Retirees,Couples,40.28
2020-08-24,ASIA,Retail,C1,Existing,188753,6315069,35,8,2020,Young Adults,Couples,33.46
2020-08-24,EUROPE,Retail,unknown,New,2962,129020,35,8,2020,unknown,unknown,43.56
2020-08-24,AFRICA,Retail,C2,New,58705,1860988,35,8,2020,Middle Aged,Couples,31.70
2020-08-24,AFRICA,Shopify,F3,Existing,2331,486331,35,8,2020,Retirees,Families,208.64
2020-08-24,ASIA,Shopify,F1,New,208,28542,35,8,2020,Young Adults,Families,137.22
2020-08-24,SOUTH AMERICA,Shopify,C3,Existing,91,18712,35,8,2020,Retirees,Couples,205.63
2020-08-24,OCEANIA,Retail,C3,New,155586,5133194,35,8,2020,Retirees,Couples,32.99
2020-08-24,ASIA,Retail,C2,New,87964,2462103,35,8,2020,Middle Aged,Couples,27.99
