"travel_code","user_code","hotel_name","city","state","stay_duration","price","total","checkin_date","checkout_date"
1012,9,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-01-09","2020-01-13"
1014,9,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-01-23","2020-01-26"
1016,9,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-02-06","2020-02-10"
1018,9,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-02-20","2020-02-22"
1025,9,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-04-09","2020-04-13"
1034,9,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-06-11","2020-06-13"
1035,9,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-06-18","2020-06-22"
1038,9,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-07-09","2020-07-10"
1041,9,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2020-07-30","2020-08-03"
1048,9,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-09-17","2020-09-20"
1051,9,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-10-08","2020-10-12"
1052,9,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-10-15","2020-10-19"
1053,9,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-10-22","2020-10-24"
1055,9,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-11-05","2020-11-08"
1065,9,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-01-14","2021-01-17"
1067,9,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-01-28","2021-01-31"
1077,9,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-04-08","2021-04-09"
1078,9,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-04-15","2021-04-18"
1084,9,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-05-27","2021-05-28"
1090,9,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-07-08","2021-07-11"
1091,9,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-07-15","2021-07-17"
1093,9,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-07-29","2021-08-02"
1095,9,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-08-12","2021-08-13"
1096,9,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-08-19","2021-08-22"
1101,9,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2021-09-23","2021-09-26"
1103,9,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2021-10-07","2021-10-11"
1106,9,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-10-28","2021-10-31"
1113,10,"Hotel BD","Natal ","RN",1,"242.88","242.88","2019-10-03","2019-10-04"
1119,10,"Hotel K","Salvador ","BH",3,"263.41","790.23","2019-11-14","2019-11-17"
1125,10,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2019-12-26","2019-12-30"
1133,10,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-02-20","2020-02-24"
1136,10,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-03-12","2020-03-14"
1139,10,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-04-02","2020-04-03"
1144,10,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-05-07","2020-05-10"
1150,10,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-06-18","2020-06-19"
1151,10,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-06-25","2020-06-29"
1157,10,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-08-06","2020-08-09"
1160,10,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-08-27","2020-08-30"
1162,10,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-09-10","2020-09-11"
1164,10,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-09-24","2020-09-28"
1166,10,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-10-08","2020-10-12"
1167,10,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-10-15","2020-10-17"
1173,10,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2020-11-26","2020-11-30"
1174,10,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-12-03","2020-12-04"
1177,11,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2019-10-03","2019-10-05"
1180,11,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2019-10-24","2019-10-26"
1183,11,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2019-11-14","2019-11-18"
1184,11,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2019-11-21","2019-11-25"
1188,11,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2019-12-19","2019-12-20"
1190,11,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-01-02","2020-01-03"
1192,11,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-01-16","2020-01-18"
1193,11,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-01-23","2020-01-27"
1198,11,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-02-27","2020-03-01"
1201,11,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-03-19","2020-03-21"
1202,11,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-03-26","2020-03-28"
1204,11,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-04-09","2020-04-10"
1209,11,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-05-14","2020-05-16"
1213,11,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-06-11","2020-06-12"
1220,11,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-07-30","2020-08-03"
1222,11,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-08-13","2020-08-15"
1226,11,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-09-10","2020-09-13"
1227,11,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-09-17","2020-09-19"
1238,11,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-12-03","2020-12-07"
1250,11,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-02-25","2021-02-26"
1252,11,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-03-11","2021-03-13"
1255,11,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-04-01","2021-04-02"
1257,11,"Hotel BD","Natal ","RN",3,"242.88","728.64","2021-04-15","2021-04-18"
1262,11,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-05-20","2021-05-24"
1263,11,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-05-27","2021-05-31"
1268,11,"Hotel A","Florianopolis ","SC",4,"313.02","1252.08","2021-07-01","2021-07-05"
1270,11,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-07-15","2021-07-18"
1271,11,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-07-22","2021-07-25"
1274,11,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2021-08-12","2021-08-14"
1276,11,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2021-08-26","2021-08-27"
1278,11,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-09-09","2021-09-12"
1280,11,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2021-09-23","2021-09-26"
1281,11,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-09-30","2021-10-03"
1282,11,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-10-07","2021-10-11"
1283,11,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-10-14","2021-10-16"
1289,11,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-11-25","2021-11-26"
1290,11,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-12-02","2021-12-05"
1292,11,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-12-16","2021-12-18"
1294,11,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-12-30","2022-01-03"
1299,11,"Hotel BD","Natal ","RN",1,"242.88","242.88","2022-02-03","2022-02-04"
1301,11,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2022-02-17","2022-02-18"
1303,11,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-03-03","2022-03-07"
1316,11,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-06-02","2022-06-04"
1319,11,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-06-23","2022-06-26"
1322,11,"Hotel BD","Natal ","RN",2,"242.88","485.76","2022-07-14","2022-07-16"
1325,11,"Hotel K","Salvador ","BH",3,"263.41","790.23","2022-08-04","2022-08-07"
1327,11,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2022-08-18","2022-08-21"
1328,11,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-08-25","2022-08-29"
1334,11,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2022-10-06","2022-10-10"
1349,11,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2023-01-19","2023-01-20"
1350,11,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2023-01-26","2023-01-29"
1357,11,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2023-03-16","2023-03-17"
1362,11,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2023-04-20","2023-04-22"
1365,11,"Hotel BD","Natal ","RN",1,"242.88","242.88","2023-05-11","2023-05-12"
1368,12,"Hotel BD","Natal ","RN",1,"242.88","242.88","2019-09-26","2019-09-27"
1369,12,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2019-10-03","2019-10-06"
1371,12,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2019-10-17","2019-10-18"
1378,12,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-12-05","2019-12-06"
1380,12,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2019-12-19","2019-12-23"
1383,12,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-01-09","2020-01-13"
1388,12,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-02-13","2020-02-14"
1389,12,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-02-20","2020-02-22"
1391,12,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-03-05","2020-03-08"
1396,12,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-04-09","2020-04-12"
1397,12,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-04-16","2020-04-20"
1398,12,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-04-23","2020-04-27"
1400,12,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-05-07","2020-05-08"
1404,12,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-06-04","2020-06-07"
1405,12,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-06-11","2020-06-15"
1407,12,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2020-06-25","2020-06-26"
1408,12,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-07-02","2020-07-03"
1412,12,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-07-30","2020-08-03"
1414,12,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-08-13","2020-08-14"
1415,12,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-08-20","2020-08-23"
1417,12,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-09-03","2020-09-06"
1420,12,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-09-24","2020-09-25"
1425,12,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-10-29","2020-10-30"
1429,12,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-11-26","2020-11-29"
1431,12,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-12-10","2020-12-13"
1435,12,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-01-07","2021-01-11"
1440,13,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2019-10-10","2019-10-14"
1441,13,"Hotel K","Salvador ","BH",2,"263.41","526.82","2019-10-17","2019-10-19"
1442,13,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2019-10-24","2019-10-26"
1443,13,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2019-10-31","2019-11-04"
1444,13,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2019-11-07","2019-11-09"
1445,13,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-11-14","2019-11-15"
1447,13,"Hotel AU","Recife ","PE",2,"312.83","625.66","2019-11-28","2019-11-30"
1453,13,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-01-09","2020-01-11"
1454,13,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-01-16","2020-01-20"
1456,13,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-01-30","2020-02-01"
1463,13,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-03-19","2020-03-22"
1466,13,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-04-09","2020-04-13"
1470,13,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-05-07","2020-05-09"
1476,13,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-06-18","2020-06-22"
1479,13,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-07-09","2020-07-11"
1482,13,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-07-30","2020-08-03"
1483,13,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-08-06","2020-08-07"
1495,13,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-10-29","2020-11-02"
1496,13,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-11-05","2020-11-08"
1499,13,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-11-26","2020-11-28"
1503,13,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-12-24","2020-12-28"
1505,13,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-01-07","2021-01-09"
1507,13,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-01-21","2021-01-22"
1508,13,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-01-28","2021-01-30"
1518,13,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-04-08","2021-04-10"
1524,13,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2021-05-20","2021-05-24"
1525,13,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-05-27","2021-05-29"
1526,13,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-06-03","2021-06-06"
1528,13,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2021-06-17","2021-06-21"
1534,13,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-07-29","2021-08-02"
1535,13,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-08-05","2021-08-09"
1536,13,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-08-12","2021-08-13"
1538,13,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-08-26","2021-08-27"
1539,13,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-09-02","2021-09-06"
1540,13,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-09-09","2021-09-10"
1546,13,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-10-21","2021-10-24"
1548,13,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-11-04","2021-11-05"
1554,13,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-12-16","2021-12-20"
1556,13,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-12-30","2022-01-03"
1557,13,"Hotel BD","Natal ","RN",4,"242.88","971.52","2022-01-06","2022-01-10"
1566,13,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-03-10","2022-03-13"
1575,13,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-05-12","2022-05-13"
1576,13,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-05-19","2022-05-23"
1587,13,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2022-08-04","2022-08-07"
1592,13,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-09-08","2022-09-10"
1602,13,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-11-17","2022-11-20"
1604,13,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-12-01","2022-12-02"
1607,13,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-12-22","2022-12-26"
1610,13,"Hotel BD","Natal ","RN",3,"242.88","728.64","2023-01-12","2023-01-15"
1612,13,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2023-01-26","2023-01-29"
1618,14,"Hotel K","Salvador ","BH",2,"263.41","526.82","2019-10-03","2019-10-05"
1621,14,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-10-24","2019-10-25"
1622,14,"Hotel BD","Natal ","RN",3,"242.88","728.64","2019-10-31","2019-11-03"
1625,14,"Hotel K","Salvador ","BH",1,"263.41","263.41","2019-11-21","2019-11-22"
1636,14,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-02-06","2020-02-08"
1640,14,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-03-05","2020-03-09"
1642,14,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-03-19","2020-03-21"
1651,14,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-05-21","2020-05-25"
1652,14,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-05-28","2020-05-31"
1663,15,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2019-11-07","2019-11-11"
1666,15,"Hotel AU","Recife ","PE",1,"312.83","312.83","2019-11-28","2019-11-29"
1670,15,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2019-12-26","2019-12-27"
1673,15,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-01-16","2020-01-19"
1676,15,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-02-06","2020-02-07"
1679,15,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-02-27","2020-03-01"
1680,15,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-03-05","2020-03-08"
1685,15,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-04-09","2020-04-11"
1686,15,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-04-16","2020-04-20"
1689,15,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-05-07","2020-05-09"
1690,15,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-05-14","2020-05-17"
1696,15,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-06-25","2020-06-27"
1699,15,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-07-16","2020-07-17"
1705,15,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-08-27","2020-08-30"
1712,15,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2020-10-15","2020-10-17"
1713,15,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-10-22","2020-10-26"
1719,15,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-12-03","2020-12-04"
1722,15,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-12-24","2020-12-27"
1733,15,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-03-11","2021-03-15"
1735,15,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-03-25","2021-03-27"
1737,15,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-04-08","2021-04-11"
1739,15,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-04-22","2021-04-24"
1740,15,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2021-04-29","2021-05-01"
1744,15,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-05-27","2021-05-29"
1745,15,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-06-03","2021-06-07"
1747,15,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-06-17","2021-06-20"
1748,15,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-06-24","2021-06-25"
1751,15,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-07-15","2021-07-19"
1752,15,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-07-22","2021-07-24"
1755,15,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2021-08-12","2021-08-16"
1756,15,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-08-19","2021-08-21"
1757,15,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-08-26","2021-08-28"
1761,15,"Hotel BD","Natal ","RN",3,"242.88","728.64","2021-09-23","2021-09-26"
1765,15,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-10-21","2021-10-25"
1770,15,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2021-11-25","2021-11-26"
1774,15,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-12-23","2021-12-25"
1777,15,"Hotel BD","Natal ","RN",1,"242.88","242.88","2022-01-13","2022-01-14"
1778,15,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2022-01-20","2022-01-21"
1779,15,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2022-01-27","2022-01-29"
1784,15,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2022-03-03","2022-03-06"
1785,15,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2022-03-10","2022-03-12"
1787,15,"Hotel K","Salvador ","BH",2,"263.41","526.82","2022-03-24","2022-03-26"
1789,15,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2022-04-07","2022-04-10"
1792,15,"Hotel K","Salvador ","BH",3,"263.41","790.23","2022-04-28","2022-05-01"
1794,15,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-05-12","2022-05-15"
1797,15,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2022-06-02","2022-06-05"
1804,15,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2022-07-21","2022-07-23"
1805,16,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2019-09-26","2019-09-28"
1808,16,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2019-10-17","2019-10-20"
1811,16,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2019-11-07","2019-11-10"
1812,16,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2019-11-14","2019-11-18"
1817,16,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2019-12-19","2019-12-21"
1819,16,"Hotel A","Florianopolis ","SC",1,"313.02","313.02","2020-01-02","2020-01-03"
1823,16,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-01-30","2020-02-01"
1827,16,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-02-27","2020-02-28"
1828,16,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-03-05","2020-03-08"
1832,16,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-04-02","2020-04-05"
1833,16,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-04-09","2020-04-13"
1836,16,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-04-30","2020-05-04"
1843,16,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-06-18","2020-06-19"
1852,16,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-08-20","2020-08-23"
1854,16,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-09-03","2020-09-04"
1856,16,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-09-17","2020-09-19"
1859,16,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2020-10-08","2020-10-11"
1863,16,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-11-05","2020-11-07"
1865,16,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-11-19","2020-11-22"
1867,16,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-12-03","2020-12-06"
1868,16,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-12-10","2020-12-13"
1869,16,"Hotel A","Florianopolis ","SC",2,"313.02","626.04","2020-12-17","2020-12-19"
1873,16,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-01-14","2021-01-15"
1877,16,"Hotel A","Florianopolis ","SC",3,"313.02","939.06","2021-02-11","2021-02-14"
1881,16,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-03-11","2021-03-12"
1883,16,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-03-25","2021-03-29"
